***************************************************************************************************
** [ INFO ] ***************************************************************************************
 START_DATE  : 2021-06-29 14:00:00
 END_DATE    : 2021-06-30 14:00:00
***************************************************************************************************
***************************************************************************************************
----------------------------------------------------------------------------------------------------
 [ MDMS STATISTICS ] 
###################################################################################################
## 1-1) Push Noti. Input/Out Statistics (List) - Traffic Count (EMS DB)
SYSTEM_ID	MSG_TYPE	TOT_RECV_COUNT	SUCC_RECV_COUNT	FAIL_RECV_COUNT	REG_DATETIME
UPM51	65	2877	2877	0	2021-06-29 14:27:37
UPM51	65	2868	2868	0	2021-06-29 14:28:36
UPM51	65	2867	2867	0	2021-06-29 14:29:36
UPM51	65	2872	2872	0	2021-06-29 14:30:36
UPM51	65	2862	2862	0	2021-06-29 14:31:36
UPM51	65	2875	2875	0	2021-06-29 14:32:36
UPM51	65	2870	2870	0	2021-06-29 14:33:37
UPM51	65	2860	2860	0	2021-06-29 14:34:35
UPM51	65	2874	2874	0	2021-06-29 14:35:35
UPM51	65	2867	2867	0	2021-06-29 14:36:35
UPM51	65	2869	2869	0	2021-06-29 14:37:35
UPM51	65	2870	2870	0	2021-06-29 14:38:36
UPM51	65	2864	2864	0	2021-06-29 14:39:36
UPM51	65	2862	2862	0	2021-06-29 14:40:36
UPM51	65	2868	2868	0	2021-06-29 14:41:35
UPM51	65	2854	2854	0	2021-06-29 14:42:35
UPM51	65	2878	2878	0	2021-06-29 14:43:36
UPM51	65	2869	2869	0	2021-06-29 14:44:36
UPM51	65	2867	2867	0	2021-06-29 14:45:36
UPM51	65	2869	2869	0	2021-06-29 14:46:35
UPM51	65	2876	2876	0	2021-06-29 14:47:35
UPM51	65	2872	2872	0	2021-06-29 14:48:36
UPM51	65	2866	2866	0	2021-06-29 14:49:36
UPM51	65	2873	2873	0	2021-06-29 14:50:35
UPM51	65	2880	2880	0	2021-06-29 14:51:36
UPM51	65	2881	2881	0	2021-06-29 14:52:37
UPM51	65	2877	2877	0	2021-06-29 14:53:36
UPM51	65	2877	2877	0	2021-06-29 14:54:36
UPM51	65	2874	2874	0	2021-06-29 14:55:36
UPM51	65	2881	2881	0	2021-06-29 14:56:35
UPM51	65	2864	2864	0	2021-06-29 14:57:35
UPM51	65	2888	2888	0	2021-06-29 14:58:36
UPM51	65	2884	2884	0	2021-06-29 14:59:36
UPM51	65	2875	2875	0	2021-06-29 15:00:36
UPM51	65	2879	2879	0	2021-06-29 15:01:36
UPM51	65	2868	2868	0	2021-06-29 15:02:36
UPM51	65	2888	2888	0	2021-06-29 15:03:36
UPM51	65	2874	2874	0	2021-06-29 15:04:35
UPM51	65	2887	2887	0	2021-06-29 15:05:35
UPM51	65	2872	2872	0	2021-06-29 15:06:36
UPM51	65	2882	2882	0	2021-06-29 15:07:36
UPM51	65	2884	2884	0	2021-06-29 15:08:36
UPM51	65	2883	2883	0	2021-06-29 15:09:35
UPM51	65	2866	2866	0	2021-06-29 15:10:36
UPM51	65	2886	2886	0	2021-06-29 15:11:37
UPM51	65	2890	2890	0	2021-06-29 15:12:36
UPM51	65	2869	2869	0	2021-06-29 15:13:36
UPM51	65	2885	2885	0	2021-06-29 15:14:35
UPM51	65	2882	2882	0	2021-06-29 15:15:37
UPM51	65	2881	2881	0	2021-06-29 15:16:36
UPM51	65	2884	2884	0	2021-06-29 15:17:36
UPM51	65	2883	2883	0	2021-06-29 15:18:36
UPM51	65	2882	2882	0	2021-06-29 15:19:36
UPM51	65	2884	2884	0	2021-06-29 15:20:36
UPM51	65	2883	2883	0	2021-06-29 15:21:36
UPM51	65	2862	2862	0	2021-06-29 15:22:36
UPM51	65	2871	2871	0	2021-06-29 15:23:36
UPM51	65	2891	2891	0	2021-06-29 15:24:36
UPM51	65	2872	2872	0	2021-06-29 15:25:36
UPM51	65	2887	2887	0	2021-06-29 15:26:36
UPM51	65	2881	2881	0	2021-06-29 15:27:35
UPM51	65	2877	2877	0	2021-06-29 15:28:36
UPM51	65	2879	2879	0	2021-06-29 15:29:35
UPM51	65	2877	2877	0	2021-06-29 15:30:37
UPM51	65	2875	2875	0	2021-06-29 15:31:37
UPM51	65	2880	2880	0	2021-06-29 15:32:35
UPM51	65	2862	2862	0	2021-06-29 15:33:36
UPM51	65	2891	2891	0	2021-06-29 15:34:36
UPM51	65	2879	2879	0	2021-06-29 15:35:36
UPM51	65	2879	2879	0	2021-06-29 15:36:36
UPM51	65	2877	2877	0	2021-06-29 15:37:37
UPM51	65	2871	2871	0	2021-06-29 15:38:35
UPM51	65	2884	2884	0	2021-06-29 15:39:36
UPM51	65	2874	2874	0	2021-06-29 15:40:35
UPM51	65	2877	2877	0	2021-06-29 15:41:35
UPM51	65	2852	2852	0	2021-06-29 15:42:36
UPM51	65	2905	2905	0	2021-06-29 15:43:35
UPM51	65	2877	2877	0	2021-06-29 15:44:35
UPM51	65	2879	2879	0	2021-06-29 15:45:35
UPM51	65	2879	2879	0	2021-06-29 15:46:35
UPM51	65	2876	2876	0	2021-06-29 15:47:35
UPM51	65	2878	2878	0	2021-06-29 15:48:36
UPM51	65	2877	2877	0	2021-06-29 15:49:36
UPM51	65	2879	2879	0	2021-06-29 15:50:35
UPM51	65	2875	2875	0	2021-06-29 15:51:36
UPM51	65	2873	2873	0	2021-06-29 15:52:36
UPM51	65	2883	2883	0	2021-06-29 15:53:36
UPM51	65	2869	2869	0	2021-06-29 15:54:36
UPM51	65	2890	2890	0	2021-06-29 15:55:35
UPM51	65	2876	2876	0	2021-06-29 15:56:37
UPM51	65	2878	2878	0	2021-06-29 15:57:36
UPM51	65	2881	2881	0	2021-06-29 15:58:37
UPM51	65	2879	2879	0	2021-06-29 15:59:37
UPM51	65	2878	2878	0	2021-06-29 16:00:35
UPM51	65	2877	2877	0	2021-06-29 16:01:36
UPM51	65	2877	2877	0	2021-06-29 16:02:35
UPM51	65	2880	2880	0	2021-06-29 16:03:35
UPM51	65	2882	2882	0	2021-06-29 16:04:36
UPM51	65	2879	2879	0	2021-06-29 16:05:36
UPM51	65	2874	2874	0	2021-06-29 16:06:35
UPM51	65	2882	2882	0	2021-06-29 16:07:36
UPM51	65	2885	2885	0	2021-06-29 16:08:36
UPM51	65	2878	2878	0	2021-06-29 16:09:36
UPM51	65	2872	2872	0	2021-06-29 16:10:36
UPM51	65	2889	2889	0	2021-06-29 16:11:36
UPM51	65	2877	2877	0	2021-06-29 16:12:35
UPM51	65	2872	2872	0	2021-06-29 16:13:36
UPM51	65	2886	2886	0	2021-06-29 16:14:35
UPM51	65	2880	2880	0	2021-06-29 16:15:36
UPM51	65	2882	2882	0	2021-06-29 16:16:35
UPM51	65	2887	2887	0	2021-06-29 16:17:35
UPM51	65	2883	2883	0	2021-06-29 16:18:35
UPM51	65	2878	2878	0	2021-06-29 16:19:36
UPM51	65	2878	2878	0	2021-06-29 16:20:36
UPM51	65	2885	2885	0	2021-06-29 16:21:35
UPM51	65	2884	2884	0	2021-06-29 16:22:35
UPM51	65	2870	2870	0	2021-06-29 16:23:36
UPM51	65	2887	2887	0	2021-06-29 16:24:36
UPM51	65	2881	2881	0	2021-06-29 16:25:36
UPM51	65	2878	2878	0	2021-06-29 16:26:35
UPM51	65	2883	2883	0	2021-06-29 16:27:35
UPM51	65	2879	2879	0	2021-06-29 16:28:36
UPM51	65	2876	2876	0	2021-06-29 16:29:36
UPM51	65	2878	2878	0	2021-06-29 16:30:36
UPM51	65	2871	2871	0	2021-06-29 16:31:36
UPM51	65	2887	2887	0	2021-06-29 16:32:35
UPM51	65	2880	2880	0	2021-06-29 16:33:35
UPM51	65	2882	2882	0	2021-06-29 16:34:35
UPM51	65	2870	2870	0	2021-06-29 16:35:36
UPM51	65	2886	2886	0	2021-06-29 16:36:35
UPM51	65	2855	2855	0	2021-06-29 16:37:37
UPM51	65	2897	2897	0	2021-06-29 16:38:35
UPM51	65	2877	2877	0	2021-06-29 16:39:36
UPM51	65	2885	2885	0	2021-06-29 16:40:35
UPM51	65	2879	2879	0	2021-06-29 16:41:36
UPM51	65	2857	2857	0	2021-06-29 16:42:36
