***************************************************************************************************
** [ INFO ] ***************************************************************************************
 START_DATE  : 2021-06-30 19:00:00
 END_DATE    : 2021-07-01 19:00:00
***************************************************************************************************
***************************************************************************************************
----------------------------------------------------------------------------------------------------
 [ TDATA STATISTICS ] 
####################################################################################################
## 1) NRF API Request Statistics (EMS DB)
SUM(NRF_REG_COUNT)	SUM(NRF_STOP_COUNT)
144	0
####################################################################################################
## 2-1) Zone Noti. Input/Out Statistics (List) - Traffic Count (EMS DB)
SYSTEM_ID	MSG_TYPE	TOT_RECV_COUNT	SUCC_RECV_COUNT	FAIL_RECV_COUNT	REG_DATETIME
2021-07-01 12:39:44	[GET]/api/10/A/updatePushStatus	3001
2021-07-01 12:40:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 12:40:44	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 12:41:44	[GET]/api/10/A/checkStatus	2998
2021-07-01 12:41:44	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 12:42:46	[GET]/api/10/A/checkStatus	2999
2021-07-01 12:42:46	[GET]/api/10/A/updatePushStatus	2999
2021-07-01 12:43:44	[GET]/api/10/A/checkStatus	3005
2021-07-01 12:43:44	[GET]/api/10/A/updatePushStatus	3005
2021-07-01 12:44:44	[GET]/api/10/A/checkStatus	2966
2021-07-01 12:44:44	[GET]/api/10/A/updatePushStatus	2965
2021-07-01 12:45:44	[GET]/api/10/A/checkStatus	2998
2021-07-01 12:45:44	[GET]/api/10/A/updatePushStatus	2999
2021-07-01 12:46:44	[GET]/api/10/A/checkStatus	2999
2021-07-01 12:46:44	[GET]/api/10/A/updatePushStatus	2999
2021-07-01 12:47:45	[GET]/api/10/A/checkStatus	3002
2021-07-01 12:47:45	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 12:48:45	[GET]/api/10/A/checkStatus	2998
2021-07-01 12:48:45	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 12:49:44	[GET]/api/10/A/checkStatus	3004
2021-07-01 12:49:44	[GET]/api/10/A/updatePushStatus	3004
2021-07-01 12:50:44	[GET]/api/10/A/checkStatus	2998
2021-07-01 12:50:44	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 12:51:44	[GET]/api/10/A/checkStatus	3001
2021-07-01 12:51:44	[GET]/api/10/A/updatePushStatus	3001
2021-07-01 12:52:45	[GET]/api/10/A/checkStatus	2998
2021-07-01 12:52:45	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 12:53:45	[GET]/api/10/A/checkStatus	3003
2021-07-01 12:53:45	[GET]/api/10/A/updatePushStatus	3003
2021-07-01 12:54:44	[GET]/api/10/A/checkStatus	2999
2021-07-01 12:54:44	[GET]/api/10/A/updatePushStatus	2999
2021-07-01 12:55:44	[GET]/api/10/A/checkStatus	2997
2021-07-01 12:55:44	[GET]/api/10/A/updatePushStatus	2997
2021-07-01 12:56:44	[GET]/api/10/A/checkStatus	3004
2021-07-01 12:56:44	[GET]/api/10/A/updatePushStatus	3004
2021-07-01 12:57:45	[GET]/api/10/A/checkStatus	2996
2021-07-01 12:57:45	[GET]/api/10/A/updatePushStatus	2996
2021-07-01 12:58:44	[GET]/api/10/A/checkStatus	3002
2021-07-01 12:58:44	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 12:59:44	[GET]/api/10/A/checkStatus	2997
2021-07-01 12:59:44	[GET]/api/10/A/updatePushStatus	2997
2021-07-01 13:00:45	[GET]/api/10/A/checkStatus	3001
2021-07-01 13:00:45	[GET]/api/10/A/updatePushStatus	3001
2021-07-01 13:01:44	[GET]/api/10/A/checkStatus	3002
2021-07-01 13:01:44	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 13:02:45	[GET]/api/10/A/checkStatus	3002
2021-07-01 13:02:45	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 13:03:45	[GET]/api/10/A/checkStatus	2997
2021-07-01 13:03:45	[GET]/api/10/A/updatePushStatus	2997
2021-07-01 13:04:45	[GET]/api/10/A/checkStatus	3000
2021-07-01 13:04:45	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 13:05:45	[GET]/api/10/A/checkStatus	3000
2021-07-01 13:05:45	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 13:06:44	[GET]/api/10/A/checkStatus	2999
2021-07-01 13:06:44	[GET]/api/10/A/updatePushStatus	2999
2021-07-01 13:07:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 13:07:44	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 13:08:44	[GET]/api/10/A/checkStatus	3003
2021-07-01 13:08:44	[GET]/api/10/A/updatePushStatus	3003
2021-07-01 13:09:45	[GET]/api/10/A/checkStatus	2998
2021-07-01 13:09:45	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 13:10:45	[GET]/api/10/A/checkStatus	3000
2021-07-01 13:10:45	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 13:11:44	[GET]/api/10/A/checkStatus	3001
2021-07-01 13:11:44	[GET]/api/10/A/updatePushStatus	3001
