 
 
***************************************************************************************************
** [ INFO ] ***************************************************************************************
 START_DATE  : 20210609000000
 END_DATE    : 20210610000000
***************************************************************************************************
***************************************************************************************************
####################################################################################################
## 1) NRF API Request Statistics (EMS DB)
SUM(NRF_REG_COUNT)	SUM(NRF_STOP_COUNT)
15120	0
####################################################################################################
## 2-1) Zone Noti. Input/Out Statistics (List) - Traffic Count (EMS DB)
SYSTEM_ID	MSG_TYPE	TOT_RECV_COUNT	SUCC_RECV_COUNT	FAIL_RECV_COUNT	REG_DATETIME
UPM51	01	14711	14711	0	2021-06-09 21:21:29
UPM51	01	14712	14712	0	2021-06-09 21:22:29
UPM51	01	14515	14515	0	2021-06-09 21:23:29
UPM51	01	14925	14925	0	2021-06-09 21:24:29
UPM51	01	14700	14700	0	2021-06-09 21:25:29
UPM51	01	14727	14727	0	2021-06-09 21:26:29
UPM51	01	14731	14731	0	2021-06-09 21:27:29
UPM51	01	14710	14710	0	2021-06-09 21:28:29
UPM51	01	14714	14714	0	2021-06-09 21:29:29
UPM51	01	14716	14716	0	2021-06-09 21:30:30
UPM51	01	14698	14698	0	2021-06-09 21:31:30
UPM51	01	14717	14717	0	2021-06-09 21:32:29
UPM51	01	14711	14711	0	2021-06-09 21:33:29
UPM51	01	14726	14726	0	2021-06-09 21:34:29
UPM51	01	14716	14716	0	2021-06-09 21:35:29
UPM51	01	14709	14709	0	2021-06-09 21:36:29
UPM51	01	14709	14709	0	2021-06-09 21:37:29
UPM51	01	14721	14721	0	2021-06-09 21:38:29
UPM51	01	14710	14710	0	2021-06-09 21:39:29
UPM51	01	14714	14714	0	2021-06-09 21:40:29
UPM51	01	14711	14711	0	2021-06-09 21:41:29
UPM51	01	14705	14705	0	2021-06-09 21:42:29
UPM51	01	14722	14722	0	2021-06-09 21:43:29
UPM51	01	14665	14665	0	2021-06-09 21:44:29
UPM51	01	14737	14737	0	2021-06-09 21:45:29
UPM51	01	14705	14705	0	2021-06-09 21:46:29
UPM51	01	14696	14696	0	2021-06-09 21:47:29
UPM51	01	14704	14704	0	2021-06-09 21:48:29
UPM51	01	14716	14716	0	2021-06-09 21:49:29
UPM51	01	14695	14695	0	2021-06-09 21:50:29
UPM51	01	14711	14711	0	2021-06-09 21:51:29
UPM51	01	14706	14706	0	2021-06-09 21:52:29
UPM51	01	14693	14693	0	2021-06-09 21:53:29
UPM51	01	14718	14718	0	2021-06-09 21:54:29
UPM51	01	14715	14715	0	2021-06-09 21:55:29
UPM51	01	14710	14710	0	2021-06-09 21:56:29
UPM51	01	14721	14721	0	2021-06-09 21:57:29
UPM51	01	14719	14719	0	2021-06-09 21:58:29
UPM51	01	14713	14713	0	2021-06-09 21:59:29
UPM51	01	14704	14704	0	2021-06-09 22:00:29
UPM51	01	14710	14710	0	2021-06-09 22:01:29
UPM51	01	14712	14712	0	2021-06-09 22:02:29
UPM51	01	14731	14731	0	2021-06-09 22:03:29
UPM51	01	14701	14701	0	2021-06-09 22:04:29
UPM51	01	14707	14707	0	2021-06-09 22:05:29
UPM51	01	14710	14710	0	2021-06-09 22:06:29
UPM51	01	14710	14710	0	2021-06-09 22:07:29
UPM51	01	14721	14721	0	2021-06-09 22:08:29
UPM51	01	14715	14715	0	2021-06-09 22:09:30
UPM51	01	14710	14710	0	2021-06-09 22:10:29
UPM51	01	14702	14702	0	2021-06-09 22:11:29
UPM51	01	14704	14704	0	2021-06-09 22:12:29
UPM51	01	14697	14697	0	2021-06-09 22:13:29
UPM51	01	14696	14696	0	2021-06-09 22:14:29
UPM51	01	14704	14704	0	2021-06-09 22:15:29
UPM51	01	14718	14718	0	2021-06-09 22:16:29
UPM51	01	14697	14697	0	2021-06-09 22:17:29
UPM51	01	14720	14720	0	2021-06-09 22:18:30
UPM51	01	14711	14711	0	2021-06-09 22:19:29
UPM51	01	14704	14704	0	2021-06-09 22:20:29
UPM51	01	14689	14689	0	2021-06-09 22:21:29
UPM51	01	14753	14753	0	2021-06-09 22:22:29
UPM51	01	14715	14715	0	2021-06-09 22:23:29
UPM51	01	14722	14722	0	2021-06-09 22:24:29
UPM51	01	14723	14723	0	2021-06-09 22:25:29
UPM51	01	14707	14707	0	2021-06-09 22:26:29
UPM51	01	14710	14710	0	2021-06-09 22:27:29
UPM51	01	14731	14731	0	2021-06-09 22:28:29
UPM51	01	14711	14711	0	2021-06-09 22:29:29
UPM51	01	14709	14709	0	2021-06-09 22:30:29
UPM51	01	14653	14653	0	2021-06-09 22:31:29
UPM51	01	14762	14762	0	2021-06-09 22:32:29
UPM51	01	14708	14708	0	2021-06-09 22:33:29
UPM51	01	14721	14721	0	2021-06-09 22:34:29
